id_Parroquia,nombre,cabecera,Id_Canton,id_direccion
"17213,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17214,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17215,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17216,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17217,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17218,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17219,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17220,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17221,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17222,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17223,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17224,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17225,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17226,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17227,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17228,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17229,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17230,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17231,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17232,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17233,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17234,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17235,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17236,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17237,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17238,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17239,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17240,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17241,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17242,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17243,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17244,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17245,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17246,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17247,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17248,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17249,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17250,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17251,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17252,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17253,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17254,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17255,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17256,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17257,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17258,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17259,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17260,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17261,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17262,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17263,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17264,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17265,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17266,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17267,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17268,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17269,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17270,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17271,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17272,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17273,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17274,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17275,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17276,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17277,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17278,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17279,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17280,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17281,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17282,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17283,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17284,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17285,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17286,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17287,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17288,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17289,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17290,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17291,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17292,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17293,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17294,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17295,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17296,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17297,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17298,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17299,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17300,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17301,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17302,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17303,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17304,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17305,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17306,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17307,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17308,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17309,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17310,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
"17311,""PORTOVIEJO, CABECERA CANTONAL Y CAPITAL PROVINCIAL"",249,142"
17312,CRUCITA,250,142
17313,CRUCITA,250,142
17314,CRUCITA,250,142
17315,CRUCITA,250,142
17316,CRUCITA,250,142
17317,CRUCITA,250,142
17318,CRUCITA,250,142
17319,CRUCITA,250,142
17320,CRUCITA,250,142
17321,CRUCITA,250,142
17322,CRUCITA,250,142
17323,CRUCITA,250,142
17324,CRUCITA,250,142
17325,CRUCITA,250,142
17326,CRUCITA,250,142
17327,CRUCITA,250,142
17328,CRUCITA,250,142
17329,CRUCITA,250,142
17330,CRUCITA,250,142
17331,CRUCITA,250,142
17332,CRUCITA,250,142
17333,CRUCITA,250,142
17334,CRUCITA,250,142
17335,CRUCITA,250,142
17336,CRUCITA,250,142
17337,CRUCITA,250,142
17338,CRUCITA,250,142
17339,CRUCITA,250,142
17340,CRUCITA,250,142
17341,CRUCITA,250,142
17342,CRUCITA,250,142
17343,CRUCITA,250,142
17344,CRUCITA,250,142
17345,CRUCITA,250,142
17346,CRUCITA,250,142
17347,CRUCITA,250,142
17348,CRUCITA,250,142
17349,CRUCITA,250,142
17350,CRUCITA,250,142
17351,CRUCITA,250,142
17352,CRUCITA,250,142
17353,CRUCITA,250,142
17354,CRUCITA,250,142
17355,CRUCITA,250,142
17356,CRUCITA,250,142
17357,CRUCITA,250,142
17358,CRUCITA,250,142
17359,CRUCITA,250,142
17360,CRUCITA,250,142
17361,CRUCITA,250,142
17362,CRUCITA,250,142
17363,CRUCITA,250,142
17364,CRUCITA,250,142
17365,CRUCITA,250,142
17366,CRUCITA,250,142
17367,CRUCITA,250,142
17368,18 DE OCTUBRE,252,142
17369,18 DE OCTUBRE,252,142
17370,18 DE OCTUBRE,252,142
17371,18 DE OCTUBRE,252,142
17372,18 DE OCTUBRE,252,142
17373,18 DE OCTUBRE,252,142
17374,18 DE OCTUBRE,252,142
17375,18 DE OCTUBRE,252,142
17376,18 DE OCTUBRE,252,142
17377,18 DE OCTUBRE,252,142
17378,18 DE OCTUBRE,252,142
17379,18 DE OCTUBRE,252,142
17380,18 DE OCTUBRE,252,142
17381,18 DE OCTUBRE,252,142
17382,18 DE OCTUBRE,252,142
17383,SAN RAFAEL,348,177
17384,SAN RAFAEL,348,177
17385,SAN RAFAEL,348,177
17386,SAN RAFAEL,348,177
17387,SAN RAFAEL,348,177
17388,SAN RAFAEL,348,177
17389,SAN RAFAEL,348,177
17390,SAN RAFAEL,348,177
17391,SAN RAFAEL,348,177
17392,SAN RAFAEL,348,177
17393,SAN RAFAEL,348,177
17394,SAN RAFAEL,348,177
17395,SAN RAFAEL,348,177
17396,SAN RAFAEL,348,177
17397,SAN RAFAEL,348,177
17398,SAN RAFAEL,348,177
17399,SAN RAFAEL,348,177
17400,SAN RAFAEL,348,177
17401,SAN RAFAEL,348,177
17402,SAN RAFAEL,348,177
17403,SAN RAFAEL,348,177
17404,SAN RAFAEL,348,177
17405,SAN RAFAEL,348,177
17406,SAN RAFAEL,348,177
17407,SAN RAFAEL,348,177
17408,SAN RAFAEL,348,177
17409,SAN RAFAEL,348,177
17410,SAN RAFAEL,348,177
17411,SAN RAFAEL,348,177
17412,SAN RAFAEL,348,177
17413,SAN RAFAEL,348,177
17414,SAN RAFAEL,348,177
17415,SAN RAFAEL,348,177
17416,SAN RAFAEL,348,177
17417,SAN RAFAEL,348,177
17418,SAN RAFAEL,348,177
17419,SAN RAFAEL,348,177
17420,SAN RAFAEL,348,177
17421,SAN RAFAEL,348,177
17422,SAN RAFAEL,348,177
17423,SAN RAFAEL,348,177
17424,SAN RAFAEL,348,177
17425,SAN RAFAEL,348,177
17426,SAN RAFAEL,348,177
17427,SAN RAFAEL,348,177
17428,SAN RAFAEL,348,177
17429,SAN RAFAEL,348,177
17430,SAN RAFAEL,348,177
17431,SAN RAFAEL,348,177
17432,SAN RAFAEL,348,177
17433,SAN RAFAEL,348,177
17434,SAN RAFAEL,348,177
"17435,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17436,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17437,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17438,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17439,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17440,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17441,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17442,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17443,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17444,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17445,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17446,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17447,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17448,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17449,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17450,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17451,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17452,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17453,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17454,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17455,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17456,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17457,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17458,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17459,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17460,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17461,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17462,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17463,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17464,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17465,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17466,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17467,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17468,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17469,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17470,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17471,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17472,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17473,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17474,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17475,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17476,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17477,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17478,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17479,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17480,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17481,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17482,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17483,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17484,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17485,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17486,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17487,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17488,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17489,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17490,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17491,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17492,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17493,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17494,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17495,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17496,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17497,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17498,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17499,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17500,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17501,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17502,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17503,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17504,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17505,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17506,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17507,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17508,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17509,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17510,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17511,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17512,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17513,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17514,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17515,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17516,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17517,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17518,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17519,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17520,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17521,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17522,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17523,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17524,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17525,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17526,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17527,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17528,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17529,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17530,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17531,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17532,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17533,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17534,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17535,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17536,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17537,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17538,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17539,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17540,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17541,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17542,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17543,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17544,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17545,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17546,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17547,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17548,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17549,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17550,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17551,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17552,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17553,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17554,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17555,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17556,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17557,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17558,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17559,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17560,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17561,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17562,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17563,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17564,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17565,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17566,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17567,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17568,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17569,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17570,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17571,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17572,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17573,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17574,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17575,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17576,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17577,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17578,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17579,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17580,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17581,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17582,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17583,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17584,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17585,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17586,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17587,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17588,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17589,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17590,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17591,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17592,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17593,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17594,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17595,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17596,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17597,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17598,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17599,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17600,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17601,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17602,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17603,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17604,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17605,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17606,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17607,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17608,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17609,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17610,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17611,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17612,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17613,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17614,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17615,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17616,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17617,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17618,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17619,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17620,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17621,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17622,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17623,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17624,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17625,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17626,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17627,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17628,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17629,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17630,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17631,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17632,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17633,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17634,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17635,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17636,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17637,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17638,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17639,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17640,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17641,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17642,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17643,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
"17644,""SANGOLQUÍ, CABECERA CANTONAL"",347,177"
